Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado
23;23580;23580001;CÓRDOBA;PUERTO LIBERTADOR;LA RICA
23;23580;23580002;CÓRDOBA;PUERTO LIBERTADOR;PICA PICA VIEJO
23;23580;23580003;CÓRDOBA;PUERTO LIBERTADOR;VILLANUEVA
23;23580;23580004;CÓRDOBA;PUERTO LIBERTADOR;JUAN JOSÉ
23;23580;23580006;CÓRDOBA;PUERTO LIBERTADOR;BUENOS AIRES
23;23580;23580009;CÓRDOBA;PUERTO LIBERTADOR;SANTA FÉ DE LAS CLARAS
23;23580;23580010;CÓRDOBA;PUERTO LIBERTADOR;SAN JUAN
23;23580;23580011;CÓRDOBA;PUERTO LIBERTADOR;PUERTO BELÉN
23;23580;23580012;CÓRDOBA;PUERTO LIBERTADOR;EL BRILLANTE
23;23580;23580014;CÓRDOBA;PUERTO LIBERTADOR;PUERTO CAREPA
23;23580;23580015;CÓRDOBA;PUERTO LIBERTADOR;TORNO ROJO
23;23580;23580016;CÓRDOBA;PUERTO LIBERTADOR;CENTRO AMÉRICA
23;23580;23580017;CÓRDOBA;PUERTO LIBERTADOR;COROSALITO
23;23580;23580018;CÓRDOBA;PUERTO LIBERTADOR;NUEVA ESPERANZA
23;23586;23586000;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;PURÍSIMA DE LA CONCEPCIÓN
23;23586;23586001;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;ASERRADERO
23;23586;23586002;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;EL HUESO
23;23586;23586003;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;LOS CORRALES
23;23586;23586004;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;SAN PEDRO DE ARROYO HONDO
23;23586;23586005;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;ARENAL
23;23586;23586006;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;COMEJEN
23;23660;23660000;CÓRDOBA;SAHAGÚN;SAHAGÚN
23;23660;23660001;CÓRDOBA;SAHAGÚN;ARENAS DEL NORTE
23;23660;23660002;CÓRDOBA;SAHAGÚN;BAJO GRANDE
23;23660;23660003;CÓRDOBA;SAHAGÚN;CATALINA
23;23660;23660004;CÓRDOBA;SAHAGÚN;COLOMBOY
23;23660;23660005;CÓRDOBA;SAHAGÚN;EL CRUCERO
23;23660;23660006;CÓRDOBA;SAHAGÚN;EL VIAJANO
23;23660;23660007;CÓRDOBA;SAHAGÚN;LAS LLANADAS
23;23660;23660008;CÓRDOBA;SAHAGÚN;LA YE
23;23660;23660009;CÓRDOBA;SAHAGÚN;MORROCOY
23;23660;23660010;CÓRDOBA;SAHAGÚN;RODANIA
23;23660;23660011;CÓRDOBA;SAHAGÚN;SALITRAL
23;23660;23660012;CÓRDOBA;SAHAGÚN;SAN ANTONIO
23;23660;23660013;CÓRDOBA;SAHAGÚN;SANTIAGO ABAJO
23;23660;23660014;CÓRDOBA;SAHAGÚN;SABANETA
23;23660;23660015;CÓRDOBA;SAHAGÚN;AGUAS VIVAS
23;23660;23660016;CÓRDOBA;SAHAGÚN;LAS BOCAS
23;23660;23660017;CÓRDOBA;SAHAGÚN;PISA FLORES
23;23660;23660020;CÓRDOBA;SAHAGÚN;EL ROBLE
23;23660;23660022;CÓRDOBA;SAHAGÚN;EL OLIVO
23;23660;23660023;CÓRDOBA;SAHAGÚN;BRUSELAS
23;23660;23660024;CÓRDOBA;SAHAGÚN;LOS BARRILES
23;23660;23660025;CÓRDOBA;SAHAGÚN;REMOLINO
23;23660;23660028;CÓRDOBA;SAHAGÚN;EL GÚAIMARITO
23;23660;23660029;CÓRDOBA;SAHAGÚN;TREMENTINO
23;23660;23660030;CÓRDOBA;SAHAGÚN;EL GÚAIMARO
23;23660;23660031;CÓRDOBA;SAHAGÚN;LA BALSA
23;23660;23660032;CÓRDOBA;SAHAGÚN;LAS AGUADITAS
23;23660;23660034;CÓRDOBA;SAHAGÚN;SAN ANDRESITO
23;23660;23660037;CÓRDOBA;SAHAGÚN;EL DIVIDIVI
23;23660;23660040;CÓRDOBA;SAHAGÚN;SALGUERITO
23;23660;23660047;CÓRDOBA;SAHAGÚN;KILÓMETRO 32
23;23660;23660048;CÓRDOBA;SAHAGÚN;KILÓMETRO 34
23;23660;23660054;CÓRDOBA;SAHAGÚN;LA MUSICA
23;23660;23660055;CÓRDOBA;SAHAGÚN;LAS CUMBRES
23;23660;23660061;CÓRDOBA;SAHAGÚN;SAN FRANCISCO
23;23660;23660064;CÓRDOBA;SAHAGÚN;LA QUEBRADA
23;23660;23660066;CÓRDOBA;SAHAGÚN;LOS CHIBOLOS
23;23660;23660067;CÓRDOBA;SAHAGÚN;NUEVA ESPERANZA
23;23660;23660068;CÓRDOBA;SAHAGÚN;SABANA DE LA FUENTE
23;23670;23670000;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;SAN ANDRÉS DE SOTAVENTO
23;23670;23670002;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;CALLE LARGA
23;23670;23670003;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;EL BANCO
23;23670;23670005;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;LOS CARRETOS
23;23670;23670009;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;PUEBLECITO SUR
23;23670;23670013;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;PLAZA BONITA
23;23670;23670014;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;LAS CASITAS
23;23670;23670015;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;LOS CASTILLOS
23;23670;23670021;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;EL CONTENTO
23;23670;23670023;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;JEJÉN
23;23670;23670025;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;CRUZ DE GUAYABO
23;23670;23670026;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;EL HOYAL
23;23670;23670028;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;BERLIN
23;23670;23670029;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;GARDENIA
23;23670;23670030;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;PATIO BONITO NORTE
23;23670;23670031;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;PATIO BONITO SUR
23;23670;23670032;CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;SAN GREGORIO
23;23672;23672000;CÓRDOBA;SAN ANTERO;SAN ANTERO
23;23672;23672001;CÓRDOBA;SAN ANTERO;EL PORVENIR
23;23672;23672003;CÓRDOBA;SAN ANTERO;NUEVO AGRADO
23;23672;23672004;CÓRDOBA;SAN ANTERO;SANTA ROSA DEL BÁLSAMO
23;23672;23672005;CÓRDOBA;SAN ANTERO;TIJERETAS
23;23672;23672006;CÓRDOBA;SAN ANTERO;BIJAITO
23;23672;23672009;CÓRDOBA;SAN ANTERO;CALAO
23;23672;23672010;CÓRDOBA;SAN ANTERO;CERROPETRONA
23;23672;23672011;CÓRDOBA;SAN ANTERO;CISPATA
23;23672;23672012;CÓRDOBA;SAN ANTERO;EL NARANJO
23;23672;23672013;CÓRDOBA;SAN ANTERO;EL PROGRESO
23;23672;23672014;CÓRDOBA;SAN ANTERO;EL TRIBUTO
23;23672;23672015;CÓRDOBA;SAN ANTERO;GRAU
23;23672;23672016;CÓRDOBA;SAN ANTERO;LA BONGUITA
23;23672;23672017;CÓRDOBA;SAN ANTERO;LA PARRILLA
23;23672;23672019;CÓRDOBA;SAN ANTERO;LAS NUBES
23;23672;23672020;CÓRDOBA;SAN ANTERO;LETICIA
23;23672;23672021;CÓRDOBA;SAN ANTERO;PLAYA BLANCA
23;23672;23672022;CÓRDOBA;SAN ANTERO;PUNTA BOLIVAR
23;23672;23672023;CÓRDOBA;SAN ANTERO;SAN JOSE
23;23672;23672024;CÓRDOBA;SAN ANTERO;SANTA CRUZ
23;23672;23672025;CÓRDOBA;SAN ANTERO;BERNARDO ESCOBAR
23;23672;23672026;CÓRDOBA;SAN ANTERO;MIRIAM PARDO
23;23672;23672027;CÓRDOBA;SAN ANTERO;SAN MARTÍN 1
23;23672;23672028;CÓRDOBA;SAN ANTERO;SAN MARTÍN 2
23;23675;23675000;CÓRDOBA;SAN BERNARDO DEL VIENTO;SAN BERNARDO DEL VIENTO
23;23675;23675001;CÓRDOBA;SAN BERNARDO DEL VIENTO;JOSÉ MANUEL DE ALTAMIRA
23;23675;23675003;CÓRDOBA;SAN BERNARDO DEL VIENTO;PASO NUEVO
23;23675;23675005;CÓRDOBA;SAN BERNARDO DEL VIENTO;PLAYAS DEL VIENTO
23;23675;23675007;CÓRDOBA;SAN BERNARDO DEL VIENTO;TREMENTINO
23;23675;23675009;CÓRDOBA;SAN BERNARDO DEL VIENTO;SAN BLAS DE JUNÍN
23;23675;23675012;CÓRDOBA;SAN BERNARDO DEL VIENTO;CHIQUÍ
23;23675;23675013;CÓRDOBA;SAN BERNARDO DEL VIENTO;PAJONAL
23;23675;23675014;CÓRDOBA;SAN BERNARDO DEL VIENTO;SAN JOSÉ DE LAS CAÑAS
23;23675;23675015;CÓRDOBA;SAN BERNARDO DEL VIENTO;MIRAMAR
23;23675;23675017;CÓRDOBA;SAN BERNARDO DEL VIENTO;BARCELONA
23;23675;23675018;CÓRDOBA;SAN BERNARDO DEL VIENTO;CAMINO REAL
23;23675;23675019;CÓRDOBA;SAN BERNARDO DEL VIENTO;EL CASTILO
23;23675;23675021;CÓRDOBA;SAN BERNARDO DEL VIENTO;TINAJONES
23;23675;23675023;CÓRDOBA;SAN BERNARDO DEL VIENTO;EL DARIEN
23;23675;23675024;CÓRDOBA;SAN BERNARDO DEL VIENTO;SANTA INÉS DE MONTERO
23;23678;23678000;CÓRDOBA;SAN CARLOS;SAN CARLOS
23;23678;23678001;CÓRDOBA;SAN CARLOS;EL CAMPANO
23;23678;23678002;CÓRDOBA;SAN CARLOS;CARRIZAL
23;23678;23678003;CÓRDOBA;SAN CARLOS;GUACHARACAL
23;23678;23678004;CÓRDOBA;SAN CARLOS;SANTA ROSA
23;23678;23678005;CÓRDOBA;SAN CARLOS;REMEDIO POBRE
23;23678;23678006;CÓRDOBA;SAN CARLOS;CABUYA
23;23678;23678008;CÓRDOBA;SAN CARLOS;CALLEMAR
23;23678;23678009;CÓRDOBA;SAN CARLOS;CIENAGUITA
23;23678;23678010;CÓRDOBA;SAN CARLOS;EL HATO
23;23678;23678011;CÓRDOBA;SAN CARLOS;SAN MIGUEL
23;23678;23678012;CÓRDOBA;SAN CARLOS;EL CHARCO
23;23678;23678016;CÓRDOBA;SAN CARLOS;CALLE LARGA
23;23678;23678017;CÓRDOBA;SAN CARLOS;CAROLINA
23;23678;23678018;CÓRDOBA;SAN CARLOS;LAS TINAS
23;23678;23678019;CÓRDOBA;SAN CARLOS;LOS CAÑOS
23;23682;23682000;CÓRDOBA;SAN JOSÉ DE URÉ;SAN JOSÉ DE URÉ
23;23682;23682002;CÓRDOBA;SAN JOSÉ DE URÉ;BOCAS DE URÉ
23;23682;23682003;CÓRDOBA;SAN JOSÉ DE URÉ;BRAZO IZQUIERDO
23;23682;23682004;CÓRDOBA;SAN JOSÉ DE URÉ;FLECHAS
23;23682;23682005;CÓRDOBA;SAN JOSÉ DE URÉ;LA DORADA
23;23682;23682006;CÓRDOBA;SAN JOSÉ DE URÉ;VERSALLES
23;23682;23682007;CÓRDOBA;SAN JOSÉ DE URÉ;VIERA ABAJO
23;23682;23682009;CÓRDOBA;SAN JOSÉ DE URÉ;PUERTO COLOMBIA
23;23686;23686000;CÓRDOBA;SAN PELAYO;SAN PELAYO
23;23686;23686001;CÓRDOBA;SAN PELAYO;BUENOS AIRES
23;23686;23686002;CÓRDOBA;SAN PELAYO;CARRILLO
23;23686;23686003;CÓRDOBA;SAN PELAYO;LA MADERA
23;23686;23686004;CÓRDOBA;SAN PELAYO;LAS GUAMAS
23;23686;23686005;CÓRDOBA;SAN PELAYO;SABANANUEVA
23;23686;23686006;CÓRDOBA;SAN PELAYO;SAN ISIDRO
23;23686;23686007;CÓRDOBA;SAN PELAYO;VALPARAÍSO
23;23686;23686008;CÓRDOBA;SAN PELAYO;PUERTO NUEVO
23;23686;23686009;CÓRDOBA;SAN PELAYO;PELAYITO
23;23686;23686011;CÓRDOBA;SAN PELAYO;LAS LAURAS
23;23686;23686012;CÓRDOBA;SAN PELAYO;EL BONGO
23;23686;23686018;CÓRDOBA;SAN PELAYO;EL CHIQUI
23;23686;23686020;CÓRDOBA;SAN PELAYO;RETIRO
23;23686;23686021;CÓRDOBA;SAN PELAYO;EL OBLIGADO
23;23686;23686022;CÓRDOBA;SAN PELAYO;BONGAS MELLAS
23;23686;23686025;CÓRDOBA;SAN PELAYO;COROCITO
23;23686;23686027;CÓRDOBA;SAN PELAYO;EL BÁLSAMO
23;23686;23686029;CÓRDOBA;SAN PELAYO;EL COROZO
23;23686;23686034;CÓRDOBA;SAN PELAYO;MORROCOY
23;23686;23686036;CÓRDOBA;SAN PELAYO;PROVIDENCIA
23;23807;23807000;CÓRDOBA;TIERRALTA;TIERRALTA
23;23807;23807001;CÓRDOBA;TIERRALTA;CALLEJAS
23;23807;23807002;CÓRDOBA;TIERRALTA;CARAMELO
23;23807;23807004;CÓRDOBA;TIERRALTA;MANTAGORDAL
23;23807;23807005;CÓRDOBA;TIERRALTA;NUEVA GRANADA
23;23807;23807007;CÓRDOBA;TIERRALTA;SANTA FE RALITO
23;23807;23807008;CÓRDOBA;TIERRALTA;SEVERINERA
23;23807;23807010;CÓRDOBA;TIERRALTA;VOLADOR
23;23807;23807017;CÓRDOBA;TIERRALTA;NUEVO FRASQUILLO
23;23807;23807019;CÓRDOBA;TIERRALTA;CARRIZOLA
23;23807;23807026;CÓRDOBA;TIERRALTA;LOS MORALES
23;23807;23807027;CÓRDOBA;TIERRALTA;SANTA MARTA
23;23807;23807028;CÓRDOBA;TIERRALTA;VILLA PROVIDENCIA
23;23807;23807029;CÓRDOBA;TIERRALTA;CRUCITO
23;23807;23807032;CÓRDOBA;TIERRALTA;PUEBLO CEDRO
23;23807;23807034;CÓRDOBA;TIERRALTA;BONITO VIENTO
23;23807;23807040;CÓRDOBA;TIERRALTA;CAMPO BELLO
23;23807;23807041;CÓRDOBA;TIERRALTA;LAS DELICIAS
23;23807;23807042;CÓRDOBA;TIERRALTA;SAN RAFAEL
23;23807;23807043;CÓRDOBA;TIERRALTA;EL ROSARIO
23;23807;23807044;CÓRDOBA;TIERRALTA;VIRGILIO VARGAS
23;23815;23815000;CÓRDOBA;TUCHÍN;TUCHÍN
23;23815;23815001;CÓRDOBA;TUCHÍN;BARBACOAS
23;23815;23815002;CÓRDOBA;TUCHÍN;CRUZ CHIQUITA
23;23815;23815004;CÓRDOBA;TUCHÍN;FLECHAS
23;23815;23815006;CÓRDOBA;TUCHÍN;MOLINA
23;23815;23815007;CÓRDOBA;TUCHÍN;NUEVA ESTRELLA
23;23815;23815009;CÓRDOBA;TUCHÍN;SAN JUAN DE LA CRUZ
23;23815;23815010;CÓRDOBA;TUCHÍN;VIDALES
23;23815;23815011;CÓRDOBA;TUCHÍN;ALGODONCILLO
23;23815;23815012;CÓRDOBA;TUCHÍN;ANDES
23;23815;23815013;CÓRDOBA;TUCHÍN;BELÉN
23;23815;23815014;CÓRDOBA;TUCHÍN;BELLA VISTA
23;23815;23815015;CÓRDOBA;TUCHÍN;BOMBA
23;23815;23815016;CÓRDOBA;TUCHÍN;CARRETAL
23;23815;23815017;CÓRDOBA;TUCHÍN;EL CARIÑITO
23;23815;23815018;CÓRDOBA;TUCHÍN;EL CARMEN
23;23815;23815019;CÓRDOBA;TUCHÍN;EL CHUZO
23;23815;23815020;CÓRDOBA;TUCHÍN;EL PORVENIR
23;23815;23815021;CÓRDOBA;TUCHÍN;EL ROBLE
23;23815;23815022;CÓRDOBA;TUCHÍN;GUAYACANES
23;23815;23815023;CÓRDOBA;TUCHÍN;LOVERAN
23;23815;23815024;CÓRDOBA;TUCHÍN;NUEVA ESPERANZA
23;23815;23815025;CÓRDOBA;TUCHÍN;NUEVA VIDA
23;23815;23815026;CÓRDOBA;TUCHÍN;SABANA NUEVA
23;23815;23815027;CÓRDOBA;TUCHÍN;SABANAS
23;23815;23815028;CÓRDOBA;TUCHÍN;SANTA CLARA
23;23815;23815029;CÓRDOBA;TUCHÍN;SANTANDER
23;23815;23815030;CÓRDOBA;TUCHÍN;TOLIMA
23;23815;23815031;CÓRDOBA;TUCHÍN;VILLANUEVA
23;23855;23855000;CÓRDOBA;VALENCIA;VALENCIA
23;23855;23855001;CÓRDOBA;VALENCIA;RÍO NUEVO
23;23855;23855003;CÓRDOBA;VALENCIA;VILLANUEVA
23;23855;23855006;CÓRDOBA;VALENCIA;MATA DE MAÍZ
23;23855;23855009;CÓRDOBA;VALENCIA;EL REPOSO
23;23855;23855013;CÓRDOBA;VALENCIA;JARAGUAY CENTRAL
23;23855;23855014;CÓRDOBA;VALENCIA;MIELES ABAJO
23;23855;23855015;CÓRDOBA;VALENCIA;SANTO DOMINGO
23;23855;23855016;CÓRDOBA;VALENCIA;MANZANARES
23;23855;23855017;CÓRDOBA;VALENCIA;SAN RAFAEL
23;23855;23855019;CÓRDOBA;VALENCIA;GUADUAL CENTRAL
23;23855;23855020;CÓRDOBA;VALENCIA;JERICÓ
23;23855;23855021;CÓRDOBA;VALENCIA;LA LIBERTAD
23;23855;23855022;CÓRDOBA;VALENCIA;MARSELLA
23;23855;23855023;CÓRDOBA;VALENCIA;LAS NUBES
25;25001;25001000;CUNDINAMARCA;AGUA DE DIOS;AGUA DE DIOS
25;25019;25019000;CUNDINAMARCA;ALBÁN;ALBÁN
25;25019;25019001;CUNDINAMARCA;ALBÁN;CHIMBE (DANUBIO)
25;25019;25019002;CUNDINAMARCA;ALBÁN;PANTANILLO
25;25019;25019003;CUNDINAMARCA;ALBÁN;LA MARÍA
25;25035;25035000;CUNDINAMARCA;ANAPOIMA;ANAPOIMA
25;25035;25035001;CUNDINAMARCA;ANAPOIMA;LA PAZ
25;25035;25035002;CUNDINAMARCA;ANAPOIMA;SAN ANTONIO DE ANAPOIMA
25;25035;25035003;CUNDINAMARCA;ANAPOIMA;PATIO BONITO
25;25040;25040000;CUNDINAMARCA;ANOLAIMA;ANOLAIMA
25;25040;25040002;CUNDINAMARCA;ANOLAIMA;LA FLORIDA
25;25040;25040003;CUNDINAMARCA;ANOLAIMA;REVENTONES
25;25040;25040005;CUNDINAMARCA;ANOLAIMA;BOQUERÓN DE ILO
25;25040;25040006;CUNDINAMARCA;ANOLAIMA;CORRALEJAS
25;25053;25053000;CUNDINAMARCA;ARBELÁEZ;ARBELÁEZ
25;25053;25053003;CUNDINAMARCA;ARBELÁEZ;TISINCE
25;25086;25086000;CUNDINAMARCA;BELTRÁN;BELTRÁN
25;25086;25086001;CUNDINAMARCA;BELTRÁN;PAQUILÓ
25;25086;25086002;CUNDINAMARCA;BELTRÁN;LA POPA
25;25086;25086003;CUNDINAMARCA;BELTRÁN;PUERTO GRAMALOTAL
25;25095;25095000;CUNDINAMARCA;BITUIMA;BITUIMA
25;25095;25095002;CUNDINAMARCA;BITUIMA;BOQUERÓN DE ILÓ
25;25095;25095003;CUNDINAMARCA;BITUIMA;LA SIERRA
25;25099;25099000;CUNDINAMARCA;BOJACÁ;BOJACÁ
25;25099;25099002;CUNDINAMARCA;BOJACÁ;SANTA BÁRBARA
25;25120;25120000;CUNDINAMARCA;CABRERA;CABRERA
25;25123;25123000;CUNDINAMARCA;CACHIPAY;CACHIPAY
25;25123;25123001;CUNDINAMARCA;CACHIPAY;PEÑA NEGRA
25;25126;25126000;CUNDINAMARCA;CAJICÁ;CAJICÁ
25;25126;25126003;CUNDINAMARCA;CAJICÁ;RINCÓN SANTO
25;25126;25126004;CUNDINAMARCA;CAJICÁ;BARRO BLANCO
25;25126;25126006;CUNDINAMARCA;CAJICÁ;LOS SERENOS
25;25126;25126007;CUNDINAMARCA;CAJICÁ;LOS PASOS
25;25126;25126008;CUNDINAMARCA;CAJICÁ;LA FLORIDA
25;25126;25126009;CUNDINAMARCA;CAJICÁ;CALAHORRA
25;25126;25126010;CUNDINAMARCA;CAJICÁ;AGUANICA
25;25126;25126011;CUNDINAMARCA;CAJICÁ;LA PALMA
25;25126;25126012;CUNDINAMARCA;CAJICÁ;EL MISTERIO
25;25126;25126013;CUNDINAMARCA;CAJICÁ;LA ESPERANZA
25;25126;25126014;CUNDINAMARCA;CAJICÁ;CAMINO LOS VARGAS
25;25126;25126015;CUNDINAMARCA;CAJICÁ;LOS LEÓN
25;25126;25126016;CUNDINAMARCA;CAJICÁ;PRADO
25;25126;25126017;CUNDINAMARCA;CAJICÁ;PABLO HERRERA
25;25126;25126018;CUNDINAMARCA;CAJICÁ;SANTA INÉS
25;25148;25148000;CUNDINAMARCA;CAPARRAPÍ;CAPARRAPÍ
25;25148;25148001;CUNDINAMARCA;CAPARRAPÍ;CAMBRAS
25;25148;25148003;CUNDINAMARCA;CAPARRAPÍ;EL DINDAL
25;25148;25148005;CUNDINAMARCA;CAPARRAPÍ;SAN PEDRO
25;25148;25148006;CUNDINAMARCA;CAPARRAPÍ;TATI
25;25148;25148007;CUNDINAMARCA;CAPARRAPÍ;CÓRDOBA
25;25148;25148009;CUNDINAMARCA;CAPARRAPÍ;SAN CARLOS
25;25148;25148010;CUNDINAMARCA;CAPARRAPÍ;CAMBULO
25;25148;25148012;CUNDINAMARCA;CAPARRAPÍ;SAN PABLO
25;25148;25148016;CUNDINAMARCA;CAPARRAPÍ;SAN RAMÓN ALTO
25;25151;25151000;CUNDINAMARCA;CÁQUEZA;CÁQUEZA
25;25154;25154000;CUNDINAMARCA;CARMEN DE CARUPA;CARMEN DE CARUPA
25;25168;25168000;CUNDINAMARCA;CHAGUANÍ;CHAGUANÍ
25;25175;25175000;CUNDINAMARCA;CHÍA;CHÍA
25;25175;25175001;CUNDINAMARCA;CHÍA;EL ESPEJO
25;25175;25175002;CUNDINAMARCA;CHÍA;SINDAMANOY I
25;25175;25175003;CUNDINAMARCA;CHÍA;CUATRO ESQUINAS
25;25175;25175005;CUNDINAMARCA;CHÍA;PUEBLO FUERTE
25;25175;25175006;CUNDINAMARCA;CHÍA;RINCON DE FAGUA
25;25175;25175010;CUNDINAMARCA;CHÍA;CHIQUILINDA
25;25175;25175013;CUNDINAMARCA;CHÍA;LA PAZ
25;25175;25175016;CUNDINAMARCA;CHÍA;RINCÓN SANTO
25;25175;25175021;CUNDINAMARCA;CHÍA;PUENTE CACIQUE
25;25175;25175023;CUNDINAMARCA;CHÍA;SANTA BARBARA
25;25175;25175025;CUNDINAMARCA;CHÍA;VILLA JULIANA
25;25178;25178000;CUNDINAMARCA;CHIPAQUE;CHIPAQUE
25;25178;25178012;CUNDINAMARCA;CHIPAQUE;LLANO DE CHIPAQUE
25;25178;25178013;CUNDINAMARCA;CHIPAQUE;ABASTICOS
25;25181;25181000;CUNDINAMARCA;CHOACHÍ;CHOACHÍ
25;25183;25183000;CUNDINAMARCA;CHOCONTÁ;CHOCONTÁ
25;25200;25200000;CUNDINAMARCA;COGUA;COGUA
25;25200;25200002;CUNDINAMARCA;COGUA;RODAMONTAL
25;25200;25200004;CUNDINAMARCA;COGUA;EL MORTIÑO
25;25200;25200005;CUNDINAMARCA;COGUA;LA PLAZUELA
25;25200;25200006;CUNDINAMARCA;COGUA;LA CHAPA
25;25200;25200008;CUNDINAMARCA;COGUA;EL CASCAJAL
25;25200;25200009;CUNDINAMARCA;COGUA;EL DURAZNO
25;25200;25200010;CUNDINAMARCA;COGUA;EL OLIVO
25;25200;25200012;CUNDINAMARCA;COGUA;SAN ANTONIO
25;25200;25200013;CUNDINAMARCA;COGUA;EL ÁTICO - SECTOR ÁLVAREZ
25;25200;25200014;CUNDINAMARCA;COGUA;RINCÓN SANTO - SECTOR ZAMORA
25;25214;25214000;CUNDINAMARCA;COTA;COTA
25;25224;25224000;CUNDINAMARCA;CUCUNUBÁ;CUCUNUBÁ
25;25245;25245000;CUNDINAMARCA;EL COLEGIO;EL COLEGIO
25;25245;25245001;CUNDINAMARCA;EL COLEGIO;EL TRIUNFO
25;25245;25245002;CUNDINAMARCA;EL COLEGIO;LA VICTORIA
25;25245;25245003;CUNDINAMARCA;EL COLEGIO;PRADILLA
25;25258;25258000;CUNDINAMARCA;EL PEÑÓN;EL PEÑÓN
25;25258;25258001;CUNDINAMARCA;EL PEÑÓN;GUAYABAL DE TOLEDO
25;25258;25258002;CUNDINAMARCA;EL PEÑÓN;TALAUTA
25;25260;25260000;CUNDINAMARCA;EL ROSAL;EL ROSAL
25;25260;25260003;CUNDINAMARCA;EL ROSAL;CRUZ VERDE
25;25260;25260004;CUNDINAMARCA;EL ROSAL;PUENTE EL ROSAL
25;25260;25260005;CUNDINAMARCA;EL ROSAL;SAN ANTONIO
25;25269;25269000;CUNDINAMARCA;FACATATIVÁ;FACATATIVÁ
25;25269;25269001;CUNDINAMARCA;FACATATIVÁ;SAN RAFAEL  BAJO
25;25269;25269007;CUNDINAMARCA;FACATATIVÁ;LOS ANDES
25;25269;25269008;CUNDINAMARCA;FACATATIVÁ;LA YERBABUENA
25;25269;25269009;CUNDINAMARCA;FACATATIVÁ;ALTO DE CÓRDOBA
25;25269;25269010;CUNDINAMARCA;FACATATIVÁ;LOS ARRAYANES
25;25269;25269011;CUNDINAMARCA;FACATATIVÁ;EL PESEBRE
25;25269;25269012;CUNDINAMARCA;FACATATIVÁ;LOS MANZANOS
25;25269;25269013;CUNDINAMARCA;FACATATIVÁ;PASO ANCHO
25;25269;25269014;CUNDINAMARCA;FACATATIVÁ;PUEBLO VIEJO
25;25269;25269017;CUNDINAMARCA;FACATATIVÁ;SANTA MARTHA - LA ESPERANZA
25;25269;25269019;CUNDINAMARCA;FACATATIVÁ;SAGRADO CORAZÓN
25;25269;25269020;CUNDINAMARCA;FACATATIVÁ;VILLA MYRIAM
25;25269;25269021;CUNDINAMARCA;FACATATIVÁ;LOS ROBLES
25;25269;25269022;CUNDINAMARCA;FACATATIVÁ;SAN ISIDRO
25;25269;25269023;CUNDINAMARCA;FACATATIVÁ;TIERRA GRATA ALTA
25;25269;25269024;CUNDINAMARCA;FACATATIVÁ;TIERRA GRATA (EL CRUCE)
25;25269;25269028;CUNDINAMARCA;FACATATIVÁ;LA RECEBERA
25;25269;25269029;CUNDINAMARCA;FACATATIVÁ;LAS PALMAS
25;25269;25269031;CUNDINAMARCA;FACATATIVÁ;EL MIRADOR
25;25269;25269032;CUNDINAMARCA;FACATATIVÁ;EL PARAISO
25;25269;25269033;CUNDINAMARCA;FACATATIVÁ;EL PROGRESO
25;25269;25269035;CUNDINAMARCA;FACATATIVÁ;SAN JOSÉ
25;25279;25279000;CUNDINAMARCA;FÓMEQUE;FÓMEQUE
25;25279;25279001;CUNDINAMARCA;FÓMEQUE;LA UNIÓN
25;25281;25281000;CUNDINAMARCA;FOSCA;FOSCA
25;25281;25281002;CUNDINAMARCA;FOSCA;SÁNAME
25;25281;25281004;CUNDINAMARCA;FOSCA;EL RAMAL
25;25286;25286000;CUNDINAMARCA;FUNZA;FUNZA
25;25286;25286006;CUNDINAMARCA;FUNZA;EL COCLI
25;25286;25286007;CUNDINAMARCA;FUNZA;EL PAPAYO
25;25286;25286008;CUNDINAMARCA;FUNZA;SAN ANTONIO-LOS PINOS
25;25288;25288000;CUNDINAMARCA;FÚQUENE;FÚQUENE
25;25288;25288001;CUNDINAMARCA;FÚQUENE;CAPELLANÍA
